NBa7we src;Nama;hCCjke src 3;hCCjke src 4;hCCjke src 5;Waktu;Ulasan
https://lh3.googleusercontent.com/a/AAcHTtdybc98cbYMCJ6Av3I4-QQb6KAu503wRQN36kW-8hTt=w29-h29-p-rp-mo-ba2-br100;eben rinaore;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;"Tempatnya asyik, di wilayah Kabupaten bojonegoro, Jawa timur. berdekatan dngan wisata bendungan gerak., biasanya saya mampir di ""warung pojok 99"".
tempatnya di sebelah parkiran sepeda motor. ?"
https://lh3.googleusercontent.com/a-/AD_cMMThnjlG9kAnHQWi5JhmaF0H6iBABi0DX-HZOpZMmy5b2g=w29-h29-p-rp-mo-ba4-br100;Imam Sodikin;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 tahun lalu;Wisata rangkaian di sekitar Bojonegoro
https://lh3.googleusercontent.com/a-/AD_cMMSqWHdidzZ9wL-flGnBX1BaJqlH3wHIPJDp5pw3H1WfeVk=w29-h29-p-rp-mo-ba4-br100;Kemas Wagianto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 tahun lalu;Belimbingnya Gedhe Gedhe harganya murah bisa petik di kebun
https://lh3.googleusercontent.com/a-/AD_cMMRzRfKZLqVkldzR6pEFg7LEC1o4E33TAmxRGojAkujaIQ=w29-h29-p-rp-mo-ba4-br100;dicna ay;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;cocok untuk keluarga
https://lh3.googleusercontent.com/a/AAcHTtdNTr75G8lKezljNDGlaLH2bSwGc7rjZSYDr_rLzGiC=w29-h29-p-rp-mo-br100;Sony Hendrawan;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtd0Ud5arjOC-uQa3tmVn9lbqcl7i3GoO7ioia7AUYeA=w29-h29-p-rp-mo-ba2-br100;Dwi Endra;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;Wisata alam pilihan di wilayah Bojonegoro, bisa beli buah segar dengan harga lebih terjangkau
https://lh3.googleusercontent.com/a-/AD_cMMRD6-6W3oyra90xS3bcMrTEXi7wMqSLzs1jhxJsc03LBQ=w29-h29-p-rp-mo-ba3-br100;Aulia Purborini Choirunnisa;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;3 tahun lalu;Cocok untuk wisata edukasi untuk anak-anak,, tambahkan wahana permainan yg lebih banyak biar makin sip
https://lh3.googleusercontent.com/a-/AD_cMMQcASe6GMKqb6KUEgZj13a2Si9wJcVSR5dSZSKg9spen84=w29-h29-p-rp-mo-ba2-br100;Alody ayas sam Garenk;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;Blimbingnya manis2. tiket masuknya murah. Baguss?????????? ?
https://lh3.googleusercontent.com/a/AAcHTtdKpkuitSdtIVyITYrz0zu0YNxA5jLsaxMvSgA2D-ft=w29-h29-p-rp-mo-br100;Wahyudi Anita;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;3 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSQZ4IUuUSw2TYmIBI9zovzMz2S7IchZsfIHaYWEIHT-0mL=w29-h29-p-rp-mo-ba4-br100;Gimbal Mulia;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtdl59HMbQqZAAzXbKcEyKJKSSoMAj0BUakG85j3DElk=w29-h29-p-rp-mo-ba2-br100;agus rifai;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Cocok buat kumpul2 dengan keluarga
https://lh3.googleusercontent.com/a-/AD_cMMQESPKmV5nUyvlwV-wcmyU67Xj0iBZ56LOSf3DZak2Cdg=w29-h29-p-rp-mo-ba5-br100;iwan poerwantono;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;satu2 wisata belimbing Di bojonegoro
https://lh3.googleusercontent.com/a-/AD_cMMSHqwu4JF8tyRsTMRBvkD31Hn39OTyNsU3JzcK-Lx-WaY7j=w29-h29-p-rp-mo-br100;Ainun Nadhiroh;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTP9LmLgxucTv3tvsMA7fWdKF721gGvBBmHapyHNPNu4EA=w29-h29-p-rp-mo-ba4-br100;Sofi Yatun;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempat wisata ringan tapi cukup menyenangkan
https://lh3.googleusercontent.com/a/AAcHTtc81hW0nRC0JWNxzQGvI7oTeUyE2Dm5eDoNOlcowEBw=w29-h29-p-rp-mo-ba3-br100;Axel Ayidin;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Adem..buahnya segar2..langsung petik dan makan
https://lh3.googleusercontent.com/a-/AD_cMMSoZGgckzF5sBLs9TqgCqZCvmg9ukYFZz21ersX91cVkWE=w29-h29-p-rp-mo-ba5-br100;Javier Suprantiyo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Salah satu destinasi wisata di Bojonegoro
https://lh3.googleusercontent.com/a/AAcHTtdJuK2H0j-H1UNan0ViycPeCGS0jDjcL1zfhEDesPcw=w29-h29-p-rp-mo-br100;Alix Muchlison;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMRmeULJmkVHPw7lo7y_ExY3nqjs1ko6ImKGONwtdpiJfw=w29-h29-p-rp-mo-ba5-br100;Elisabeth Sunarsih;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTte-YPR3RtX0ZpxY8duGDHsHAnXS2MxNgc41_EyI1xY=w29-h29-p-rp-mo-br100;Dinda Dewi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSlovB9PJviH_Al-_wAQD3koZLDZuId_rSythf5hrOvcD0=w29-h29-p-rp-mo-ba2-br100;Wahyu Eko;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTzjoki7nDu63J8AXf2sHhGyE9wWts8jprNiDaTnv30lw=w29-h29-p-rp-mo-ba3-br100;ahmad sodikun;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtccBDYq0RgKrwSB_gyblM2uJfQAHFlE8Ho7Q1W72NQj=w29-h29-p-rp-mo-br100;Efita Salsabila;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempatnya enag baik buat merefresh diri
https://lh3.googleusercontent.com/a/AAcHTten_BjcaWjyhP8hwQaO99l7aWFnf1VAct906Vh_DbbH=w29-h29-p-rp-mo-br100;Siti Riya;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;"Masih banyak anak"" pengamen tempatnya bagus"
https://lh3.googleusercontent.com/a-/AD_cMMRz7PEoPjIXlZ7q76vKQhbpERXQqmdvstwJ7h9Yofum7g=w29-h29-p-rp-mo-ba3-br100;Udin Franky;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tmpat wisata agro yang bagus dekat dengan bengawan solo
https://lh3.googleusercontent.com/a-/AD_cMMSdFeQN4jwU4QVzK1plnoSRrStdi9GTaU1uOkhs5H0JsYs=w29-h29-p-rp-mo-ba4-br100;agus muharrom;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tempatnya nyaman.
https://lh3.googleusercontent.com/a-/AD_cMMRAta7UlqeoQvYnYSZPf5NKZe9EB2arQy2F7BC_vrKH9Q=w29-h29-p-rp-mo-br100;Prilianti Dwi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMS5EMgnvhKQ4DYDPsUO2YRD2ikFN5WTvamRgE2uYgC3LtM=w29-h29-p-rp-mo-ba4-br100;sugix yanto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQPXjH1DG6uDOmC6k9TrYZP70eI2InpdxwC5WUQGMwBirA=w29-h29-p-rp-mo-br100;Alia Riyani;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTkNMWr7UGcaw1UyNg12p5gopk9mz0gfPfMCHpdkonLpyg=w29-h29-p-rp-mo-ba2-br100;Mutakawim Yulianto;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Udara segar
https://lh3.googleusercontent.com/a/AAcHTtcuL-k0Djnmy51DgZslsHhKvadnmBIKwM4RzaM2oH0=w29-h29-p-rp-mo-br100;rowi mashum;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempat santai yang enak bersama keluarga
https://lh3.googleusercontent.com/a-/AD_cMMQL8r96cYY6Q-mKUZvtT3RaL8uNHatdVTJw5iP_Lr-tFOg=w29-h29-p-rp-mo-ba2-br100;Bang Sony;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtcFvezFmpmBq1p3izJbJvfLc1PwsaxXN4BaW7xfbVlU=w29-h29-p-rp-mo-br100;SITI Fatimah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQNwHnvhUfK4vQebD99-fzdUfOi_guqyi_LOG9eMzy389Q=w29-h29-p-rp-mo-ba4-br100;Edi Pambudi;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tempat.nya syahdu
https://lh3.googleusercontent.com/a-/AD_cMMTk8qbFw2HLlTateNJIPCO2K47ARs6uxg1zzeeCExPo4w=w29-h29-p-rp-mo-br100;Ady nugroho;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTteJZIQZAf3P2KGNCXR6ANS3EOL26WX93oidgOrm61PW=w29-h29-p-rp-mo-br100;Anna Lasiana;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tenang..
https://lh3.googleusercontent.com/a/AAcHTtefH_ZEEBigdLz9ImzGcAoqlvbCsTxisBMu0UhYMloN=w29-h29-p-rp-mo-br100;Anis Sholikah;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tempatnya bagus sejuk pemandangan nya bagus buat selfi
https://lh3.googleusercontent.com/a-/AD_cMMSvsuKdLrM6pFXXfQV26S-_TE5dGUyT65iEwLChj3XukdE=w29-h29-p-rp-mo-ba5-br100;Hendrik Supangky;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Kebersihan dan fasilitas pendukung mesti di tingkatkan,  MCK lebih bersih,  resto,  parkir lebih tertata lagi
https://lh3.googleusercontent.com/a-/AD_cMMSbieaKVStw1VnluPu-p4cvPs0-jKZ6RDY3hf8zEwZZFA=w29-h29-p-rp-mo-br100;nisaroh amd kep;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMRLSToQ1kzlOs8Qk_uqAGtHdHxTFUJL29Y446msdiOFx3g=w29-h29-p-rp-mo-ba2-br100;Rusita Adhira;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTyiLWfr0DHuKsQ9lFe2lLOllOuxxEwwoi9V9zFNpVJi1s=w29-h29-p-rp-mo-ba3-br100;adhitya darmae;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtekGsf1GETcijYApk2yPg23AXLCkCqaa4MCbEkE9Wfn=w29-h29-p-rp-mo-ba4-br100;arif suharnowo;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Kebun nya luas, milik banyak warga setempat. Bisa petik sendiri, atau beli yg sudah siap bawa
https://lh3.googleusercontent.com/a-/AD_cMMRUvhFl3pocpMAQfh9P8-CYNbrc4BFxJwncJMl9M71-3g=w29-h29-p-rp-mo-br100;fatkHUr senju;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTQIox4NdD9y8zVe-gQZ0hegQw28aaDPourgbqJ8uy4Bqev=w29-h29-p-rp-mo-ba3-br100;Miftakhul Abrur;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Tempat bagus buat rekreasi keluarga dgn harga yg terjangkau d dompet.
https://lh3.googleusercontent.com/a-/AD_cMMQba56SfTVQXh5RKiahy2WB_H8cG4QHUoOAa_JZUZHePSo=w29-h29-p-rp-mo-br100;Irma Cahyani;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTxI1JrMdxbzqTOVOpC1rTeeCz2BEIkhfl2NYuSRBJ0VoU=w29-h29-p-rp-mo-br100;Dimas Satria Wahyu Setiawan;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtdxVge1_pYWj-Yky-jfXrMepjOUIcZre2qvzeHzPn2K=w29-h29-p-rp-mo-br100;Siti nur Alisa;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Sekarang tempatnya lebih bagus.
https://lh3.googleusercontent.com/a-/AD_cMMQzQBNHYbUU7_Ol1S7JXHXhKXagDeQScYFEnDLhJuDlnCbo=w29-h29-p-rp-mo-ba4-br100;Vian Putra;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Petik sendiri cuma 10 ribu rupiah/kg ?? ?
https://lh3.googleusercontent.com/a-/AD_cMMRpzr9CZIqr4a5-tPhvuwfZkWPBSwU-QUu4uJFzLwPwWP79=w29-h29-p-rp-mo-br100;dewi masyithoh;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTteTzqpMYSva3pTeLRv7dR6MluYFkQcWWLXz74cXh73D=w29-h29-p-rp-mo-ba4-br100;Sun_tea Suntea;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Agrowisata yang sudah dikelola dengan baik, karena tempatnya sangat luas, jika ingin menikmati belimbing madu, langsung tanyakan saja pada penduduk sekitar jalan masuknya. Karena agrowisata ini terbagi dua tempat yang menanam jenis ?
https://lh3.googleusercontent.com/a/AAcHTtc_G7EBiPg2hQfdv2vjWShcM94NDhgxRezbmCzAVlHW=w29-h29-p-rp-mo-br100;Samsul Pallma;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a/AAcHTtdccQC_cWW9A2QakeiiYeuU3N9RTzdMcEG-E3IfTZRs=w29-h29-p-rp-mo-ba3-br100;Tyah Fia;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Merekome ?
https://lh3.googleusercontent.com/a-/AD_cMMTkqHv-Thj4uqWSCw5gDDGzvTzyZRXTeBhOAZBOLoETtEE=w29-h29-p-rp-mo-ba2-br100;Gus Temon;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Tempatnya enak
https://lh3.googleusercontent.com/a/AAcHTtdfxztEGsr6MsbE7MWgdcS36aRAEsHnMWmXXXX_vHmn=w29-h29-p-rp-mo-br100;Irwana Pratama;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMScMisBLoZJXrwKUf3kBigMebYluHRJHeMqaNWjRy4wc8A=w29-h29-p-rp-mo-br100;rizik rizal tantoso;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMTK6RHQPMX87q7NFzXD85ckQcZZWonJir6V3UlFX8o_j1A=w29-h29-p-rp-mo-br100;AHEN POESIA;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;Kopinya mahal
https://lh3.googleusercontent.com/a-/AD_cMMSOn8vR81Y9Yn_1z8xPIg9coV4-b6gOx5GYF-geVW9N9t59=w29-h29-p-rp-mo-br100;Dyah Ayu Widiasih;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMQ_qWx27quhqx8hdKegXRzCQeUk56K7XHKWyFt6IgL-uxY=w29-h29-p-rp-mo-ba3-br100;Dinda Rizka;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMS0iS894uUHUmRhs2ZkHiOj4tKzJOrIfbS2xj_Sg9VWImA=w29-h29-p-rp-mo-ba5-br100;Iva Kumalasari;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Pemandangan yg asri
https://lh3.googleusercontent.com/a-/AD_cMMRc12kwnYoKeg0GWfBU7676kWgG_5OymHLVBpBnh6dBAQ=w29-h29-p-rp-mo-br100;Hastari Wuryastuty;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png;4 tahun lalu;
https://lh3.googleusercontent.com/a-/AD_cMMSMLcvyXfoa3nNowT4Oxw0kb5jMXlk34ezse6WiGNfxTmw=w29-h29-p-rp-mo-ba5-br100;Herbal Sriaji Obat Hiv Aids dan Penyakit Kronis;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png;4 tahun lalu;Wisata daerah yang murah dan nyaman, hawanya sejuk dan adem karena berada di tepi sungai bengawan solo dan karena banyaknya pohon belimbing berjajar...
